epstrailingtwelvemonths.raw,forwardpe.fmt,meta.eventtype,longname,earningstimestampend.longfmt,pricetobook.raw,earningstimestamp.raw,twohundreddayaveragechangepercent.fmt,messageboardid,earningstimestampend.raw,fiftytwoweekrange.fmt,financialcurrency,marketstate,postmarketprice.fmt,twohundreddayaveragechangepercent.raw,fiftytwoweeklowchange.raw,isearningsdateestimate,earningscalltimestampend.longfmt,fiftytwoweekhighchangepercent.fmt,fiftytwoweeklowchangepercent.fmt,asksize.longfmt,earningstimestampstart.fmt,pricetobook.fmt,regularmarketdayrange.raw,dividendrate.raw,regularmarketdayrange.fmt,earningscalltimestampstart.longfmt,fiftytwoweekhighchange.raw,dividendyield.fmt,language,regularmarketvolume.fmt,regularmarketdayhigh.raw,twohundreddayaverage.fmt,fiftytwoweekhigh.raw,sourceinterval,triggerable,firsttradedatemilliseconds,trailingannualdividendrate.fmt,exchangedatadelayedby,currency,averagedailyvolume3month.longfmt,fiftytwoweekhighchange.fmt,trailingannualdividendyield.raw,regularmarketprice.fmt,postmarkettime.fmt,twohundreddayaveragechange.fmt,fiftydayaveragechangepercent.raw,dividenddate.fmt,meta.splitratio,ipoexpecteddate,epsforward.fmt,fiftytwoweeklow.fmt,fiftytwoweekrange.raw,twohundreddayaverage.raw,earningscalltimestampend.fmt,epsforward.raw,postmarketchange.fmt,fullexchangename,custompricealertconfidence,regularmarketopen.fmt,shortname,fiftytwoweekhigh.fmt,trailingannualdividendyield.fmt,exchangetimezoneshortname,asksize.fmt,dividendyield.raw,tradeable,regularmarkettime.fmt,sharesoutstanding.raw,postmarketchangepercent.fmt,exchange,earningscalltimestampstart.fmt,ask.raw,epscurrentyear.fmt,market,region,symbol,fiftydayaveragechangepercent.fmt,hasprepostmarketdata,averagedailyvolume10day.longfmt,bidsize.longfmt,fiftydayaveragechange.raw,fiftydayaverage.fmt,earningscalltimestampend.raw,regularmarketprice.raw,priceepscurrentyear.fmt,trailingannualdividendrate.raw,quotetype,gmtoffsetmilliseconds,epstrailingtwelvemonths.fmt,regularmarketchange.fmt,fiftytwoweeklow.raw,asksize.raw,epscurrentyear.raw,dividenddate.longfmt,bid.fmt,meta.amount,priceepscurrentyear.raw,meta.dateepochms,fiftytwoweekchangepercent.raw,earningstimestamp.longfmt,ask.fmt,typedisp,regularmarketpreviousclose.raw,regularmarketvolume.longfmt,marketcap.longfmt,displayname,fiftydayaverage.raw,averagedailyvolume10day.raw,trailingpe.raw,averagedailyvolume3month.fmt,postmarketchange.raw,regularmarketchangepercent.raw,postmarkettime.raw,marketcap.fmt,pricehint,trailingpe.fmt,earningstimestampstart.raw,averagedailyvolume3month.raw,bookvalue.raw,fiftytwoweekhighchangepercent.raw,bidsize.fmt,fiftytwoweeklowchange.fmt,regularmarketpreviousclose.fmt,fiftytwoweekchangepercent.fmt,cryptotradeable,fiftytwoweeklowchangepercent.raw,marketcap.raw,regularmarketchangepercent.fmt,forwardpe.raw,dividenddate.raw,exchangetimezonename,bidsize.raw,bookvalue.fmt,bid.raw,postmarketchangepercent.raw,prevname,postmarketprice.raw,dividendrate.fmt,earningstimestampend.fmt,regularmarketvolume.raw,regularmarketchange.raw,averageanalystrating,header,namechangedate,regularmarkettime.raw,sharesoutstanding.longfmt,twohundreddayaveragechange.raw,regularmarketdaylow.raw,fiftydayaveragechange.fmt,quotesourcename,message,earningstimestampstart.longfmt,averagedailyvolume10day.fmt,regularmarketopen.raw,sharesoutstanding.fmt,earningstimestamp.fmt,earningscalltimestampstart.raw,regularmarketdayhigh.fmt,regularmarketdaylow.fmt,company_name
1.94,17.65,,Boston Scientific Corporation,2026-04-22T08:30,4.230463,1770211800.0,-28.57%,finmb_317627,1776861000.0,67.56 - 109.50,USD,CLOSED,69.73,-0.28571248,1.5699997,True,2026-02-04T13:00,-36.87%,2.32%,300,2026-04-22,4.23,68.42 - 69.595,,68.42 - 69.60,2026-02-04T13:00,-40.370003,,en-US,9.936M,69.595,96.78,109.5,15,False,706282200000,0.00,0,USD,"14,498,678",-40.37,0.0,69.13,7:59PM EDT,-27.65,-0.1726804,,,,3.92,67.56,67.56 - 109.5,96.78175,2026-02-04,3.91589,0.60,NYSE,LOW,68.96,Boston Scientific Corporation,109.50,0.00%,EDT,300,,False,4:00PM EDT,1483885456.0,0.87%,NYQ,2026-02-04,69.11,3.47,us_market,US,BSX,-17.27%,True,"13,856,590",200,-14.429001,83.56,1770210000.0,69.13,19.93,0.0,EQUITY,-14400000,1.94,0.58,67.56,300.0,3.46937,,68.72,,19.925808,,-30.687565,2026-02-04T08:30,69.11,Equity,68.55,"9,936,090","102,580,994,048",,83.559,13856590,35.634018,14.499M,0.6000061,0.846089,1773446371.0,102.581B,2,35.63,1776861000.0,14498678,16.341,-0.36867583,200,1.57,68.55,-30.69%,False,0.0232386,102580994048.0,0.85%,17.653713,,America/New_York,200,16.34,68.72,0.8679389,,69.73,,2026-04-22,9936090,0.579994,1.3 - Strong Buy,,,1773432002,"1,483,885,456",-27.651756,68.42,-14.43,Nasdaq Real Time Price,,2026-04-22T08:30,13.857M,68.96,1.484B,2026-02-04,1770210000.0,69.60,68.42,Boston Scientific Corporation
28.97,,,Christian Dior SE,2026-01-27T16:00,3.6265893,1769547600.0,-5.62%,finmb_877829,1769547600.0,484.53 - 708.37,EUR,CLOSED,,-0.056159075,83.47,False,,-19.82%,17.23%,17,2026-01-27,3.63,568.0 - 568.0,16.93,568.00 - 568.00,,-140.37,2.98%,en-US,1,568.0,601.80,708.37,15,False,1269523800000,14.30,0,USD,5,-140.37,0.025176058,568.00,,-33.80,-0.09995052,2018-04-18,,,,484.53,484.53 - 708.37,601.7963,,,,OTC Markets OTCPK,LOW,568.00,Christian Dior S.E.,708.37,2.52%,EDT,17,2.98,False,4:00PM EDT,180410580.0,,PNK,,544.14,,us_market,US,CHDRF,-10.00%,False,3,3,-63.076416,631.08,,568.0,,14.3,EQUITY,-14400000,28.97,0.00,484.53,17.0,,2018-04-18T20:00,517.50,,,,-7.9791603,2026-01-27T16:00,544.14,Equity,568.0,1,"102,473,203,712",,631.0764,3,19.60649,5,,0.0,,102.473B,2,19.61,1769547600.0,5,156.62099,-0.19815914,3,83.47,568.00,-7.98%,False,0.17227004,102473203712.0,0.00%,,1524096000.0,America/New_York,3,156.62,517.5,,,,16.93,2026-01-27,1,0.0,,,,1773432000,"180,410,580",-33.796326,568.0,-63.08,Delayed Quote,,2026-01-27T16:00,3,568.0,180.411M,2026-01-27,,568.00,568.00,Christian Dior SE
16.7,9.46,,Adobe Inc.,2026-06-11T16:00,8.941008,1773345600.0,-26.73%,finmb_24321,1781208000.0,244.28 - 422.95,USD,CLOSED,249.48,-0.2673225,5.0400085,True,2026-03-12T21:00,-41.05%,2.06%,1,2026-06-11,8.94,247.19 - 256.7,,247.19 - 256.70,2026-03-12T21:00,-173.63,,en-US,17.378M,256.7,340.29,422.95,15,True,524323800000,0.00,0,USD,"5,188,140",-173.63,0.0,249.32,7:59PM EDT,-90.97,-0.13554461,,,,26.35,244.28,244.28 - 422.95,340.28616,2026-03-12,26.35126,0.16,NasdaqGS,HIGH,248.80,Adobe Inc.,422.95,0.00%,EDT,1,,False,4:00PM EDT,407636918.0,0.06%,NMS,2026-03-12,250.16,23.54,us_market,US,ADBE,-13.55%,True,"5,482,290",3,-39.092804,288.41,1773349200.0,249.32,10.59,0.0,EQUITY,-14400000,16.70,-20.46,244.28,1.0,23.54384,,248.66,,10.589606,,-32.44353,2026-03-12T16:00,250.16,Equity,269.78,"17,378,071","102,345,859,072",Adobe,288.4128,5482290,14.929341,5.188M,0.1619873,-7.58395,1773446394.0,102.346B,2,14.93,1781208000.0,5188140,27.885,-0.41052133,3,5.04,269.78,-32.44%,False,0.020632097,102345859072.0,-7.58%,9.461408,,America/New_York,3,27.89,248.66,0.06497164,,249.482,,2026-06-11,17378071,-20.46,2.3 - Buy,,,1773432003,"407,636,918",-90.966156,247.19,-39.09,Nasdaq Real Time Price,,2026-06-11T16:00,5.482M,248.805,407.637M,2026-03-12,1773349200.0,256.70,247.19,Adobe Inc.
0.75,21.35,,Compagnie Financière Richemont SA,2026-05-22T08:30,0.39953074,1779453000.0,-9.94%,finmb_877159,1779453000.0,14.82 - 22.15,EUR,CLOSED,,-0.0994469,2.5599995,False,2025-11-14T08:30,-21.53%,17.27%,"3,300",2026-05-22,0.40,17.34 - 17.88,0.38,17.34 - 17.88,2025-11-14T08:30,-4.7700005,2.17%,en-US,"76,205",17.88,19.30,22.15,15,False,1262097000000,3.14,0,USD,"555,275",-4.77,0.1751255,17.38,,-1.92,-0.14054856,2025-10-06,,,0.81,14.82,14.82 - 22.15,19.29925,2025-11-14,0.81393,,OTC Markets OTCPK,LOW,17.82,Compagnie Financiere Richemont ,22.15,17.51%,EDT,"3,300",2.17,False,4:00PM EDT,5341820890.0,,PNK,2025-11-14,17.38,0.73,us_market,US,CFRUY,-14.05%,False,"798,090","1,271",-2.8422012,20.22,1763109000.0,17.38,23.73,3.14,EQUITY,-14400000,0.75,-0.55,14.82,3300.0,0.73246,2025-10-06T20:00,17.32,,23.728256,,-4.014987,2026-05-22T08:30,17.38,Equity,17.93,"76,205","102,184,017,920",,20.2222,798090,23.173332,"555,275",,-3.067491,,102.184B,2,23.17,1779453000.0,555275,43.50103,-0.21534991,"1,271",2.56,17.93,-4.01%,False,0.1727395,102184017920.0,-3.07%,21.353188,1759795200.0,America/New_York,1271,43.50,17.32,,,,0.38,2026-05-22,76205,-0.55000114,,,,1773432000,"5,341,820,890",-1.9192505,17.34,-2.84,Delayed Quote,,2026-05-22T08:30,"798,090",17.82,5.342B,2026-05-22,1763109000.0,17.88,17.34,Compagnie Financière Richemont SA
8.67,10.51,,Dell Technologies Inc.,2026-05-28T16:00,-40.94518,1779998400.0,16.23%,finmb_266017,1779998400.0,66.25 - 168.08,USD,CLOSED,151.59,0.16230845,85.369995,False,2026-05-28T20:30,-9.79%,128.86%,100,2026-05-28,-40.95,146.82 - 152.95,2.52,146.82 - 152.95,2026-05-28T20:30,-16.460007,1.66%,en-US,6.408M,152.95,130.45,168.08,15,False,1471440600000,2.10,0,USD,"7,714,410",-16.46,0.014008404,151.62,7:59PM EDT,21.17,0.21213764,2026-04-30,,,14.43,66.25,66.25 - 168.08,130.4473,2026-05-28,14.43155,-0.03,NYSE,LOW,151.00,Dell Technologies Inc.,168.08,1.40%,EDT,100,1.66,False,4:02PM EDT,333917807.0,-0.02%,NYQ,2026-05-28,151.6,12.78,us_market,US,DELL,21.21%,True,"11,158,740",300,26.535194,125.08,1780000200.0,151.62,11.87,2.1,EQUITY,-14400000,8.67,1.71,66.25,100.0,12.77779,2026-04-30T20:00,151.69,,11.865901,,53.501938,2026-05-28T16:00,151.60,Equity,149.91,"6,407,612","101,615,747,072",Dell,125.0848,11158740,17.487888,7.714M,-0.02999878,1.14068,1773446396.0,101.616B,2,17.49,1779998400.0,7714410,-3.703,-0.0979296,300,85.37,149.91,53.50%,False,1.2886037,101615747072.0,1.14%,10.506147,1777593600.0,America/New_York,300,-3.70,151.69,-0.019785503,,151.59,2.52,2026-05-28,6407612,1.70999,1.8 - Buy,,,1773432128,"333,917,807",21.172699,146.82,26.54,Nasdaq Real Time Price,,2026-05-28T16:00,11.159M,151.0,333.918M,2026-05-28,1780000200.0,152.95,146.82,Dell Technologies Inc.
47.17,15.99,,Zurich Insurance Group AG,2026-05-13T16:00,3.3865888,1771534800.0,-5.38%,finmb_956057,1778702400.0,590.63 - 791.41,USD,CLOSED,,-0.053825524,88.099976,True,2026-02-19T12:00,-14.24%,14.92%,50,2026-05-13,3.39,678.73 - 678.73,38.98,678.73 - 678.73,2026-02-19T12:00,-112.67999,5.74%,en-US,3,678.73,717.34,791.41,15,False,1286544600000,0.00,0,USD,348,-112.68,0.0,678.73,,-38.61,-0.062036373,,,,42.46,590.63,590.63 - 791.41,717.34125,2026-02-19,42.46,,OTC Markets OTCQX,LOW,678.73,Zurich Insurance Group Ltd,791.41,0.00%,EDT,50,5.74,False,4:00PM EDT,149369269.0,,OQX,2026-02-19,711.34,,us_market,US,ZFSVF,-6.20%,False,280,3,-44.89081,723.62,1771502400.0,678.73,,0.0,EQUITY,-14400000,47.17,9.72,590.63,50.0,,,669.75,,,,-3.67859,2026-02-19T16:00,711.34,Equity,669.01,3,"101,381,398,528",,723.6208,280,14.389019,348,,1.4528887,,101.381B,2,14.39,1778702400.0,348,200.417,-0.14237879,3,88.10,669.01,-3.68%,False,0.14916271,101381398528.0,1.45%,15.985163,,America/New_York,3,200.42,669.75,,,,38.98,2026-05-13,3,9.719971,,,,1773432000,"149,369,269",-38.611267,678.73,-44.89,Delayed Quote,,2026-05-13T16:00,280,678.73,149.369M,2026-02-19,1771502400.0,678.73,678.73,Zurich Insurance Group AG
2.36,14.10,,Zurich Insurance Group AG,2026-05-13T16:00,0.16894774,1771534800.0,-5.19%,finmb_956057,1778702400.0,30.81 - 38.29,USD,CLOSED,,-0.051861983,3.0500011,True,2026-02-19T12:00,-11.57%,9.90%,900,2026-05-13,0.17,33.82 - 34.32,1.7,33.82 - 34.32,2026-02-19T12:00,-4.4300003,5.02%,en-US,"41,709",34.32,35.71,38.29,15,False,1054819800000,0.00,0,USD,"180,438",-4.43,0.0,33.86,,-1.85,-0.0630932,2025-05-29,,,2.40,30.81,30.81 - 38.29,35.7121,2026-02-19,2.40204,,OTC Markets OTCQX,LOW,34.29,Zurich Insurance Group Ltd,38.29,0.00%,EDT,900,5.02,False,4:00PM EDT,2987385380.0,,OQX,2026-02-19,33.84,,us_market,US,ZURVY,-6.31%,False,"303,700",412,-2.280201,36.14,1771502400.0,33.86,,0.0,EQUITY,-14400000,2.36,-0.25,30.81,900.0,,2025-05-29T20:00,33.80,,,,-1.3020813,2026-02-19T16:00,33.84,Equity,34.11,"41,709","101,152,866,304",,36.1402,303700,14.347459,"180,438",,-0.7329229,,101.153B,2,14.35,1778702400.0,180438,200.417,-0.11569601,412,3.05,34.11,-1.30%,False,0.098993875,101152866304.0,-0.73%,14.096352,1748563200.0,America/New_York,412,200.42,33.8,,,,1.70,2026-05-13,41709,-0.25,,,,1773432000,"2,987,385,380",-1.8521004,33.82,-2.28,Delayed Quote,,2026-05-13T16:00,"303,700",34.29,2.987B,2026-02-19,1771502400.0,34.32,33.82,Zurich Insurance Group AG
3.79,19.26,DIVIDEND,Canadian Natural Resources Limited,2026-05-07T08:30,3.0986223,1772717400.0,44.24%,finmb_527692,1778157000.0,24.65 - 48.87,CAD,CLOSED,48.78,0.44244146,23.789999,True,2026-03-05T16:00,-0.88%,96.51%,"1,400",2026-05-07,3.10,47.72 - 48.8686,1.83,47.72 - 48.87,2026-03-05T16:00,-0.4286003,3.77%,en-US,10.101M,48.8686,33.58,48.8686,15,False,965050200000,2.35,0,USD,"9,589,416",-0.43,0.048393738,48.44,7:59PM EDT,14.86,0.24960661,2026-04-06,,,2.52,24.65,24.65 - 48.8686,33.58195,2026-03-05,2.5152202,0.34,NYSE,LOW,48.00,Canadian Natural Resources Limi,48.87,4.84%,EDT,"1,400",3.77,False,4:00PM EDT,2085972000.0,0.70%,NYQ,2026-03-05,48.6,3.07,us_market,US,CNQ,24.96%,True,"12,682,610","1,700",9.6758,38.76,1772726400.0,48.44,15.79,2.35,EQUITY,-14400000,3.79,-0.12,24.65,1400.0,3.06768,2026-04-06T20:00,47.90,0.625,15.790435,1773979200000.0,62.789143,2026-03-05T08:30,48.60,Equity,48.56,"10,101,422","101,044,477,952",Canadian Natural Resources,38.7642,12682610,12.781002,9.589M,0.34000015,-0.247123,1773446374.0,101.044B,2,12.78,1778157000.0,9589416,15.632753,-0.008770465,"1,700",23.79,48.56,62.79%,False,0.96511155,101044477952.0,-0.25%,19.25875,1775520000.0,America/New_York,1700,15.63,47.9,0.7018996,,48.78,1.83,2026-05-07,10101422,-0.120003,2.2 - Buy,Dividend,,1773432002,"2,085,972,000",14.8580475,47.72,9.68,Nasdaq Real Time Price,"CNQ announced a cash dividend of $0.625 with an ex-date of Mar. 20, 2026",2026-05-07T08:30,12.683M,48.0,2.086B,2026-03-05,1772726400.0,48.87,47.72,Canadian Natural Resources Limited
0.06,,,Delta Electronics (Thailand) Public Company Limited,2025-07-28T08:00,34.83878,,51.76%,finmb_882013,1753704000.0,2.25 - 9.21,THB,CLOSED,,0.51755476,6.1499996,True,,-8.79%,273.33%,200,2025-07-24,34.84,8.5 - 8.5,0.02,8.50 - 8.50,,-0.8100004,0.23%,en-US,152,8.5,5.54,9.21,15,False,1622813400000,0.60,0,USD,140,-0.81,0.071428575,8.40,,2.86,0.12756518,,,,,2.25,2.25 - 9.21,5.53522,,,,OTC Markets OTCPK,LOW,8.50,DELTA ELECTRONICS,9.21,7.14%,EDT,200,0.23,False,4:00PM EDT,0.0,,PNK,,8.38,,us_market,US,DLEGF,12.76%,False,135,100,0.95031977,7.45,,8.4,,0.6,EQUITY,-14400000,0.06,0.00,2.25,200.0,,,7.47,,,,242.85715,,8.38,Equity,8.4,152,"100,807,852,032",Delta Electronics (Thailand) Public Company,7.44968,135,140.0,140,,0.0,,100.808B,2,140.00,1753354740.0,140,0.24111062,-0.08794793,100,6.15,8.40,242.86%,False,2.733333,100807852032.0,0.00%,,,America/New_York,100,0.24,7.47,,,,0.02,2025-07-28,152,0.0,,,,1773432000,0,2.8647795,8.5,0.95,Delayed Quote,,2025-07-24T06:59,135,8.5,0,,,8.50,8.50,Delta Electronics (Thailand) Public Company Limited
0.51,48.02,DIVIDEND,"Mitsubishi Heavy Industries, Ltd.",2026-05-08T16:00,6.002945,1770238800.0,11.24%,finmb_739758,1778270400.0,13.36 - 34.50,JPY,CLOSED,,0.112425186,16.41,True,2025-05-09T10:59,-13.71%,122.83%,100,2026-05-08,6.00,29.92 - 29.92,0.17,29.92 - 29.92,2025-05-09T10:59,-4.7299995,0.56%,en-US,"1,400",29.92,26.76,34.5,15,False,1276003800000,24.00,0,USD,"37,310",-4.73,0.801871,29.77,,3.01,-0.00813614,,,,0.62,13.36,13.36 - 34.5,26.76135,2025-05-09,0.62,,OTC Markets OTCPK,LOW,29.92,Mitsubishi Heavy Industries Ltd,34.50,80.19%,EDT,100,0.56,False,4:00PM EDT,3360115603.0,,PNK,2025-05-09,30.52,,us_market,US,MHVYF,-0.81%,False,"66,070",100,-0.24419975,30.01,1746788340.0,29.77,,24.0,EQUITY,-14400000,0.51,-0.16,13.36,100.0,,,28.60,12.00,,1774843200000.0,51.928936,2026-02-04T16:00,30.52,Equity,29.93,"1,400","100,030,644,224",Mitsubishi Heavy Industries,30.0142,66070,58.37255,"37,310",,-0.5345802,,100.031B,2,58.37,1778270400.0,37310,4.959233,-0.13710144,100,16.41,29.93,51.93%,False,1.2282934,100030644224.0,-0.53%,48.01613,,America/New_York,100,4.96,28.6,,,,0.17,2026-05-08,1400,-0.15999985,,Dividend,,1773432000,"3,360,115,603",3.0086498,29.92,-0.24,Delayed Quote,"MHVYF announced a cash dividend of $12.00 with an ex-date of Mar. 30, 2026",2026-05-08T16:00,"66,070",29.92,3.36B,2026-02-04,1746788340.0,29.92,29.92,"Mitsubishi Heavy Industries, Ltd."
1.42,,,Westpac Banking Corporation,2026-05-05T16:00,1.8605764,1778011200.0,15.60%,finmb_393269,1778011200.0,16.30 - 30.71,AUD,CLOSED,,0.15601216,11.75,False,2025-11-02T23:00,-8.66%,72.09%,400,2026-05-05,1.86,29.45 - 29.75,1.02,29.45 - 29.75,2025-11-02T23:00,-2.6599998,3.63%,en-US,600,29.75,24.26,30.71,15,False,1234535400000,1.53,0,USD,"1,758",-2.66,0.054545455,28.05,,3.79,0.042805187,2013-07-01,,,,16.30,16.3 - 30.71,24.26445,2025-11-02,,,OTC Markets OTCPK,LOW,29.45,Westpac Banking Corp. Ltd.,30.71,5.45%,EDT,400,3.63,False,4:00PM EDT,3414563993.0,,PNK,2025-11-02,30.03,,us_market,US,WEBNF,4.28%,False,"2,000",400,1.1513996,26.90,1762124400.0,28.05,,1.53,EQUITY,-14400000,1.42,0.00,16.3,400.0,,2013-07-01T20:00,26.09,,,,52.362846,2026-05-05T16:00,30.03,Equity,28.05,600,"98,423,373,824",,26.8986,2000,19.753521,"1,758",,0.0,,98.423B,2,19.75,1778011200.0,1758,15.075973,-0.08661673,400,11.75,28.05,52.36%,False,0.72085893,98423373824.0,0.00%,,1372723200.0,America/New_York,400,15.08,26.09,,,,1.02,2026-05-05,600,0.0,,,,1773432000,"3,414,563,993",3.7855492,29.45,1.15,Delayed Quote,,2026-05-05T16:00,"2,000",29.45,3.415B,2026-05-05,1762124400.0,29.75,29.45,Westpac Banking Corporation
0.09,16.50,,Lloyds Banking Group plc,2026-04-29T16:00,1.3925211,1777492800.0,12.90%,finmb_670064,1777492800.0,0.80 - 1.51,GBP,CLOSED,,0.12902541,0.52000004,False,2025-10-23T08:30,-12.58%,65.00%,"6,000",2026-04-29,1.39,1.31 - 1.32,0.05,1.31 - 1.32,2025-10-23T08:30,-0.18999994,3.80%,en-US,565,1.32,1.17,1.51,15,False,1272288600000,0.04,0,USD,"43,375",-0.19,0.028030302,1.3200,,0.15,-0.027122574,,,,0.08,0.8000,0.8 - 1.51,1.16915,2025-10-23,0.08,,OTC Markets OTCPK,LOW,1.3100,Lloyds Banking Group plc,1.5100,2.80%,EDT,"6,000",3.8,False,4:00PM EDT,58789435746.0,,PNK,2025-10-23,1.3,,us_market,US,LLDTF,-2.71%,False,"12,180",100,-0.036799908,1.36,1761208200.0,1.32,,0.037,EQUITY,-14400000,0.0900,0.0000,0.8,6000.0,,,1.20,,,,43.478264,2026-04-29T16:00,1.30,Equity,1.32,565,"82,459,385,856",Lloyds Banking,1.3568,12180,14.666667,"43,375",,0.0,,82.459B,4,14.67,1777492800.0,43375,0.947921,-0.12582777,100,0.52,1.3200,43.48%,False,0.65000004,82459385856.0,0.00%,16.500002,,America/New_York,100,0.95,1.2,,,,0.05,2026-04-29,565,0.0,,,,1773432000,"58,789,435,746",0.15085006,1.31,-0.04,Delayed Quote,,2026-04-29T16:00,"12,180",1.31,58.789B,2026-04-29,1761208200.0,1.3200,1.3100,Lloyds Banking Group plc
0.51,,,,2025-08-08T00:30,5.9605994,,10.83%,finmb_739758,1754627400.0,13.83 - 44.32,JPY,CLOSED,,0.10826775,15.73,False,2025-05-09T10:59,-33.30%,113.74%,100,2025-08-04,5.96,29.44 - 30.03,0.16,29.44 - 30.03,2025-05-09T10:59,-14.76,0.54%,en-US,"40,305",30.03,26.67,44.32,15,False,1721050200000,24.00,0,USD,"853,876",-14.76,0.80563945,29.56,,2.89,-0.011354719,2024-12-19,,,,13.83,13.83 - 44.32,26.672255,2025-05-09,,,OTC Markets OTCPK,LOW,29.97,Mitsubishi Heavy Industries Ltd,44.32,80.56%,EDT,100,0.54,False,4:00PM EDT,3360115603.0,,PNK,2025-05-09,29.57,,us_market,US,MHVIY,-1.14%,False,"454,190",935,-0.33950043,29.90,1746788340.0,29.56,,24.0,EQUITY,-14400000,0.51,-0.23,13.83,100.0,,2024-12-19T19:00,29.43,,,,51.21827,,29.57,Equity,29.79,"40,305","99,325,018,112",Mitsubishi Heavy Industries,29.8995,454190,57.960785,"853,876",,-0.772076,,99.325B,2,57.96,1754281800.0,853876,4.959233,-0.3330325,935,15.73,29.79,51.22%,False,1.1373825,99325018112.0,-0.77%,,1734652800.0,America/New_York,935,4.96,29.43,,,,0.16,2025-08-08,40305,-0.23000145,,,,1773432000,"3,360,115,603",2.887745,29.44,-0.34,Delayed Quote,,2025-08-04T00:30,"454,190",29.97,3.36B,,1746788340.0,30.03,29.44,MHVIY
3.42,32.40,,Vertiv Holdings Co,2026-04-29T08:30,25.126661,1770816600.0,58.91%,finmb_579312452,1777465800.0,53.60 - 276.78,USD,CLOSED,258.00,0.5891383,205.28,True,2026-02-11T16:00,-6.47%,382.99%,200,2026-04-29,25.13,256.0726 - 269.22,0.25,256.07 - 269.22,2026-02-11T16:00,-17.899994,0.10%,en-US,6.972M,269.22,162.91,276.78,15,False,1533216600000,0.17,0,USD,"6,359,336",-17.90,0.00065943174,258.88,7:59PM EDT,95.97,0.23343383,2026-03-25,,,7.99,53.60,53.6 - 276.78,162.9059,2026-02-11,7.98958,-0.88,NYSE,LOW,265.20,"Vertiv Holdings, LLC",276.78,0.07%,EDT,200,0.1,False,4:00PM EDT,382598464.0,-0.34%,NYQ,2026-02-11,259.05,6.13,us_market,US,VRT,23.34%,True,"8,388,270",100,48.9944,209.89,1770825600.0,258.88,42.22,0.175,EQUITY,-14400000,3.42,-6.50,53.6,200.0,6.13223,2026-03-25T20:00,258.70,,42.216293,,197.91197,2026-02-11T08:30,259.05,Equity,265.38,"6,972,315","99,047,096,320",Vertiv,209.8856,8388270,75.69591,6.359M,-0.8800049,-2.44932,1773446367.0,99.047B,2,75.70,1777465800.0,6359336,10.303,-0.064672284,100,205.28,265.38,197.91%,False,3.829851,99047096320.0,-2.45%,32.402203,1774483200.0,America/New_York,100,10.30,258.7,-0.3399277,Vertiv Holdings Co.,258.0,0.25,2026-04-29,6972315,-6.5,1.5 - Strong Buy,,2026-03-13,1773432003,"382,598,464",95.974106,256.0726,48.99,Nasdaq Real Time Price,,2026-04-29T08:30,8.388M,265.2,382.598M,2026-02-11,1770825600.0,269.22,256.07,Vertiv Holdings Co
1.66,38.80,,"Chugai Pharmaceutical Co., Ltd.",2026-04-24T16:00,7.728901,1777060800.0,17.24%,finmb_685347,1777060800.0,38.76 - 72.30,JPY,CLOSED,,0.17237663,20.995003,False,2026-04-24T09:00,-17.35%,54.17%,100,2026-04-24,7.73,64.01 - 64.01,0.86,64.01 - 64.01,2026-04-24T09:00,-12.545002,1.44%,en-US,216,64.01,50.97,72.3,15,False,1344000600000,122.00,0,USD,"1,475",-12.55,2.0269148,59.76,,8.79,0.031325553,2017-08-31,,,1.54,38.76,38.76 - 72.3,50.969116,2026-04-24,1.54,,OTC Markets OTCPK,LOW,64.01,CHUGAI PHARMACEUTICAL CO,72.30,202.69%,EDT,100,1.44,False,4:00PM EDT,1645713419.0,,PNK,2026-04-24,60.9,,us_market,US,CHGCF,3.13%,False,"1,060",200,1.8150024,57.94,1777021200.0,59.755,,122.0,EQUITY,-14400000,1.66,-0.43,38.76,100.0,,2017-08-31T20:00,55.95,,,,23.340166,2026-04-24T16:00,60.90,Equity,60.19,216,"98,339,602,432",Chugai Pharmaceutical,57.94,1060,35.99699,"1,475",,-0.7227074,,98.34B,2,36.00,1777060800.0,1475,7.731371,-0.17351316,200,21.00,60.19,23.34%,False,0.54166675,98339602432.0,-0.72%,38.80195,1504224000.0,America/New_York,200,7.73,55.95,,,,0.86,2026-04-24,216,-0.43499756,,,,1773432000,"1,645,713,419",8.785885,64.01,1.82,Delayed Quote,,2026-04-24T16:00,"1,060",64.01,1.646B,2026-04-24,1777021200.0,64.01,64.01,"Chugai Pharmaceutical Co., Ltd."
